"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US26049003700","Census Tract 37, Genesee County, Michigan","3003","462"
"1400000US26049003800","Census Tract 38, Genesee County, Michigan","1258","207"
"1400000US26049004000","Census Tract 40, Genesee County, Michigan","3945","676"
"1400000US26049010110","Census Tract 101.10, Genesee County, Michigan","2421","142"
"1400000US26049010111","Census Tract 101.11, Genesee County, Michigan","1255","131"
"1400000US26049010112","Census Tract 101.12, Genesee County, Michigan","2364","145"
"1400000US26049010113","Census Tract 101.13, Genesee County, Michigan","2373","238"
"1400000US26049010114","Census Tract 101.14, Genesee County, Michigan","2479","140"
"1400000US26049010115","Census Tract 101.15, Genesee County, Michigan","914","129"
"1400000US26049010201","Census Tract 102.01, Genesee County, Michigan","1657","79"
"1400000US26049010202","Census Tract 102.02, Genesee County, Michigan","1659","100"
"1400000US26049010304","Census Tract 103.04, Genesee County, Michigan","3636","511"
"1400000US26049010305","Census Tract 103.05, Genesee County, Michigan","4478","453"
"1400000US26049010501","Census Tract 105.01, Genesee County, Michigan","2406","279"
"1400000US26049010502","Census Tract 105.02, Genesee County, Michigan","3817","302"
"1400000US26049010503","Census Tract 105.03, Genesee County, Michigan","2387","155"
"1400000US26049010504","Census Tract 105.04, Genesee County, Michigan","3804","341"
"1400000US26049010603","Census Tract 106.03, Genesee County, Michigan","5317","219"
"1400000US26049010604","Census Tract 106.04, Genesee County, Michigan","2651","214"
"1400000US26049010610","Census Tract 106.10, Genesee County, Michigan","5331","247"
"1400000US26049010700","Census Tract 107, Genesee County, Michigan","4906","251"
"1400000US26049010810","Census Tract 108.10, Genesee County, Michigan","4880","321"
"1400000US26049010811","Census Tract 108.11, Genesee County, Michigan","2580","276"
"1400000US26049010812","Census Tract 108.12, Genesee County, Michigan","3250","415"
"1400000US26049010813","Census Tract 108.13, Genesee County, Michigan","4439","344"
"1400000US26049010910","Census Tract 109.10, Genesee County, Michigan","2962","300"
"1400000US26049010911","Census Tract 109.11, Genesee County, Michigan","4067","427"
"1400000US26049010912","Census Tract 109.12, Genesee County, Michigan","2909","251"
"1400000US26049011010","Census Tract 110.10, Genesee County, Michigan","5497","499"
"1400000US26049011101","Census Tract 111.01, Genesee County, Michigan","9047","439"
"1400000US26049011102","Census Tract 111.02, Genesee County, Michigan","5513","349"
"1400000US26049011209","Census Tract 112.09, Genesee County, Michigan","6271","128"
"1400000US26049011210","Census Tract 112.10, Genesee County, Michigan","1716","118"
"1400000US26049011211","Census Tract 112.11, Genesee County, Michigan","4945","340"
"1400000US26049011212","Census Tract 112.12, Genesee County, Michigan","5898","398"
"1400000US26049011213","Census Tract 112.13, Genesee County, Michigan","5260","399"
"1400000US26049011214","Census Tract 112.14, Genesee County, Michigan","5901","315"
"1400000US26049011301","Census Tract 113.01, Genesee County, Michigan","4912","571"
"1400000US26049011302","Census Tract 113.02, Genesee County, Michigan","3191","335"
"1400000US26049011401","Census Tract 114.01, Genesee County, Michigan","3512","312"
"1400000US26049011402","Census Tract 114.02, Genesee County, Michigan","4096","226"
"1400000US26049011502","Census Tract 115.02, Genesee County, Michigan","3183","251"
"1400000US26049011503","Census Tract 115.03, Genesee County, Michigan","4634","282"
"1400000US26049011505","Census Tract 115.05, Genesee County, Michigan","2424","258"
"1400000US26049011508","Census Tract 115.08, Genesee County, Michigan","2702","216"
"1400000US26049011601","Census Tract 116.01, Genesee County, Michigan","2851","172"
"1400000US26049011610","Census Tract 116.10, Genesee County, Michigan","6906","350"
"1400000US26049011710","Census Tract 117.10, Genesee County, Michigan","2411","124"
"1400000US26049011711","Census Tract 117.11, Genesee County, Michigan","2526","126"
"1400000US26049011712","Census Tract 117.12, Genesee County, Michigan","2883","170"
"1400000US26049011713","Census Tract 117.13, Genesee County, Michigan","3500","301"
"1400000US26049011714","Census Tract 117.14, Genesee County, Michigan","3033","208"
"1400000US26049011800","Census Tract 118, Genesee County, Michigan","2862","184"
"1400000US26049011901","Census Tract 119.01, Genesee County, Michigan","2573","191"
"1400000US26049011902","Census Tract 119.02, Genesee County, Michigan","2940","171"
"1400000US26049012003","Census Tract 120.03, Genesee County, Michigan","2985","252"
"1400000US26049012006","Census Tract 120.06, Genesee County, Michigan","2637","213"
"1400000US26049012007","Census Tract 120.07, Genesee County, Michigan","1643","192"
"1400000US26049012008","Census Tract 120.08, Genesee County, Michigan","2979","261"
"1400000US26049012009","Census Tract 120.09, Genesee County, Michigan","2620","146"
"1400000US26049012100","Census Tract 121, Genesee County, Michigan","2501","263"
"1400000US26049012201","Census Tract 122.01, Genesee County, Michigan","2441","231"
"1400000US26049012202","Census Tract 122.02, Genesee County, Michigan","1048","172"
"1400000US26049012310","Census Tract 123.10, Genesee County, Michigan","2881","24"
"1400000US26049012311","Census Tract 123.11, Genesee County, Michigan","1720","166"
"1400000US26049012401","Census Tract 124.01, Genesee County, Michigan","1829","99"
"1400000US26049012402","Census Tract 124.02, Genesee County, Michigan","2663","98"
"1400000US26049012501","Census Tract 125.01, Genesee County, Michigan","1986","122"
"1400000US26049012503","Census Tract 125.03, Genesee County, Michigan","2769","144"
"1400000US26049012504","Census Tract 125.04, Genesee County, Michigan","1943","109"
"1400000US26049012601","Census Tract 126.01, Genesee County, Michigan","3346","220"
"1400000US26049012602","Census Tract 126.02, Genesee County, Michigan","1660","139"
"1400000US26049012603","Census Tract 126.03, Genesee County, Michigan","2607","224"
"1400000US26049012702","Census Tract 127.02, Genesee County, Michigan","5535","32"
"1400000US26049012703","Census Tract 127.03, Genesee County, Michigan","2896","162"
"1400000US26049012704","Census Tract 127.04, Genesee County, Michigan","4339","161"
"1400000US26049012801","Census Tract 128.01, Genesee County, Michigan","4584","92"
"1400000US26049012802","Census Tract 128.02, Genesee County, Michigan","1941","94"
"1400000US26049012904","Census Tract 129.04, Genesee County, Michigan","6190","385"
"1400000US26049012905","Census Tract 129.05, Genesee County, Michigan","3460","221"
"1400000US26049012906","Census Tract 129.06, Genesee County, Michigan","2684","266"
"1400000US26049012907","Census Tract 129.07, Genesee County, Michigan","2218","148"
"1400000US26049013001","Census Tract 130.01, Genesee County, Michigan","2530","143"
"1400000US26049013002","Census Tract 130.02, Genesee County, Michigan","4033","144"
"1400000US26049013110","Census Tract 131.10, Genesee County, Michigan","2238","127"
"1400000US26049013111","Census Tract 131.11, Genesee County, Michigan","2925","231"
"1400000US26049013112","Census Tract 131.12, Genesee County, Michigan","4517","229"
"1400000US26049013113","Census Tract 131.13, Genesee County, Michigan","3895","26"
"1400000US26049013202","Census Tract 132.02, Genesee County, Michigan","5685","345"
"1400000US26049013204","Census Tract 132.04, Genesee County, Michigan","5666","345"
"1400000US26049013301","Census Tract 133.01, Genesee County, Michigan","5772","325"
"1400000US26049013401","Census Tract 134.01, Genesee County, Michigan","5974","97"
"1400000US26049013402","Census Tract 134.02, Genesee County, Michigan","1847","96"
"1400000US26049013500","Census Tract 135, Genesee County, Michigan","5344","796"
"1400000US26049013600","Census Tract 136, Genesee County, Michigan","1582","268"
"1400000US26049980000","Census Tract 9800, Genesee County, Michigan","42","31"
"1400000US26049980100","Census Tract 9801, Genesee County, Michigan","0","10"
"1400000US26051000100","Census Tract 1, Gladwin County, Michigan","2926","242"
"1400000US26051000200","Census Tract 2, Gladwin County, Michigan","1337","97"
"1400000US26051000300","Census Tract 3, Gladwin County, Michigan","1808","171"
"1400000US26051000400","Census Tract 4, Gladwin County, Michigan","3163","234"
"1400000US26051000500","Census Tract 5, Gladwin County, Michigan","3619","204"
"1400000US26051000600","Census Tract 6, Gladwin County, Michigan","1817","127"
"1400000US26051000700","Census Tract 7, Gladwin County, Michigan","4731","293"
"1400000US26051000800","Census Tract 8, Gladwin County, Michigan","4131","171"
"1400000US26051000900","Census Tract 9, Gladwin County, Michigan","1747","133"
"1400000US26053950100","Census Tract 9501, Gogebic County, Michigan","2226","238"
"1400000US26053950200","Census Tract 9502, Gogebic County, Michigan","2117","158"
"1400000US26053950300","Census Tract 9503, Gogebic County, Michigan","2423","217"
"1400000US26053950400","Census Tract 9504, Gogebic County, Michigan","955","132"
"1400000US26053950500","Census Tract 9505, Gogebic County, Michigan","2081","157"
"1400000US26053950600","Census Tract 9506, Gogebic County, Michigan","2907","161"
"1400000US26053950700","Census Tract 9507, Gogebic County, Michigan","2352","199"
"1400000US26053990000","Census Tract 9900, Gogebic County, Michigan","0","10"
"1400000US26055550101","Census Tract 5501.01, Grand Traverse County, Michigan","5940","399"
"1400000US26055550102","Census Tract 5501.02, Grand Traverse County, Michigan","3321","244"
"1400000US26055550200","Census Tract 5502, Grand Traverse County, Michigan","4507","279"
"1400000US26055550300","Census Tract 5503, Grand Traverse County, Michigan","6776","369"
"1400000US26055550400","Census Tract 5504, Grand Traverse County, Michigan","6933","363"
"1400000US26055550500","Census Tract 5505, Grand Traverse County, Michigan","5923","531"
"1400000US26055550600","Census Tract 5506, Grand Traverse County, Michigan","10503","529"
"1400000US26055550700","Census Tract 5507, Grand Traverse County, Michigan","9370","585"
"1400000US26055550800","Census Tract 5508, Grand Traverse County, Michigan","6291","468"
"1400000US26055550900","Census Tract 5509, Grand Traverse County, Michigan","4903","159"
"1400000US26055551000","Census Tract 5510, Grand Traverse County, Michigan","4312","326"
"1400000US26055551100","Census Tract 5511, Grand Traverse County, Michigan","3717","298"
"1400000US26055551200","Census Tract 5512, Grand Traverse County, Michigan","3259","311"
"1400000US26055551300","Census Tract 5513, Grand Traverse County, Michigan","7791","515"
"1400000US26055551400","Census Tract 5514, Grand Traverse County, Michigan","5542","459"
"1400000US26055551500","Census Tract 5515, Grand Traverse County, Michigan","3093","243"
"1400000US26055990000","Census Tract 9900, Grand Traverse County, Michigan","0","10"
"1400000US26057000100","Census Tract 1, Gratiot County, Michigan","3858","181"
"1400000US26057000200","Census Tract 2, Gratiot County, Michigan","4898","141"
"1400000US26057000300","Census Tract 3, Gratiot County, Michigan","4206","313"
"1400000US26057000400","Census Tract 4, Gratiot County, Michigan","3748","282"
"1400000US26057000500","Census Tract 5, Gratiot County, Michigan","5199","256"
"1400000US26057000600","Census Tract 6, Gratiot County, Michigan","4300","254"
"1400000US26057000700","Census Tract 7, Gratiot County, Michigan","3203","74"
"1400000US26057000800","Census Tract 8, Gratiot County, Michigan","4211","182"
"1400000US26057000900","Census Tract 9, Gratiot County, Michigan","3401","196"
"1400000US26057001000","Census Tract 10, Gratiot County, Michigan","3892","173"
"1400000US26059050100","Census Tract 501, Hillsdale County, Michigan","4569","64"
"1400000US26059050200","Census Tract 502, Hillsdale County, Michigan","3034","171"
"1400000US26059050300","Census Tract 503, Hillsdale County, Michigan","2227","114"
"1400000US26059050400","Census Tract 504, Hillsdale County, Michigan","4357","265"
"1400000US26059050500","Census Tract 505, Hillsdale County, Michigan","4531","236"
"1400000US26059050600","Census Tract 506, Hillsdale County, Michigan","3501","211"
"1400000US26059050700","Census Tract 507, Hillsdale County, Michigan","4898","262"
"1400000US26059050800","Census Tract 508, Hillsdale County, Michigan","2192","202"
"1400000US26059050900","Census Tract 509, Hillsdale County, Michigan","4859","332"
"1400000US26059051000","Census Tract 510, Hillsdale County, Michigan","4234","257"
"1400000US26059051100","Census Tract 511, Hillsdale County, Michigan","3769","250"
"1400000US26059051200","Census Tract 512, Hillsdale County, Michigan","3586","245"
"1400000US26061000100","Census Tract 1, Houghton County, Michigan","2580","218"
"1400000US26061000200","Census Tract 2, Houghton County, Michigan","2992","216"
"1400000US26061000300","Census Tract 3, Houghton County, Michigan","2032","155"
"1400000US26061000400","Census Tract 4, Houghton County, Michigan","3166","243"
"1400000US26061000500","Census Tract 5, Houghton County, Michigan","3574","272"
"1400000US26061000600","Census Tract 6, Houghton County, Michigan","3844","164"
"1400000US26061000700","Census Tract 7, Houghton County, Michigan","3416","260"
"1400000US26061000800","Census Tract 8, Houghton County, Michigan","6358","304"
"1400000US26061000900","Census Tract 9, Houghton County, Michigan","5153","371"
"1400000US26061001000","Census Tract 10, Houghton County, Michigan","2955","216"
"1400000US26061990000","Census Tract 9900, Houghton County, Michigan","0","10"
"1400000US26061990100","Census Tract 9901, Houghton County, Michigan","0","10"
"1400000US26063950100","Census Tract 9501, Huron County, Michigan","1257","105"
"1400000US26063950200","Census Tract 9502, Huron County, Michigan","2047","95"
"1400000US26063950300","Census Tract 9503, Huron County, Michigan","2123","118"
