"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"1599","118","1400000US26125173300","Census Tract 1733, Oakland County, Michigan"
"5433","450","1400000US26125173400","Census Tract 1734, Oakland County, Michigan"
"2649","213","1400000US26125173500","Census Tract 1735, Oakland County, Michigan"
"1686","155","1400000US26125173600","Census Tract 1736, Oakland County, Michigan"
"3019","330","1400000US26125175000","Census Tract 1750, Oakland County, Michigan"
"5413","367","1400000US26125175100","Census Tract 1751, Oakland County, Michigan"
"4053","379","1400000US26125175200","Census Tract 1752, Oakland County, Michigan"
"4107","342","1400000US26125175300","Census Tract 1753, Oakland County, Michigan"
"2746","210","1400000US26125180000","Census Tract 1800, Oakland County, Michigan"
"2904","184","1400000US26125180100","Census Tract 1801, Oakland County, Michigan"
"3431","177","1400000US26125180200","Census Tract 1802, Oakland County, Michigan"
"2948","153","1400000US26125180300","Census Tract 1803, Oakland County, Michigan"
"3973","408","1400000US26125181000","Census Tract 1810, Oakland County, Michigan"
"2839","266","1400000US26125181100","Census Tract 1811, Oakland County, Michigan"
"6458","407","1400000US26125181200","Census Tract 1812, Oakland County, Michigan"
"5809","384","1400000US26125181300","Census Tract 1813, Oakland County, Michigan"
"3221","354","1400000US26125181400","Census Tract 1814, Oakland County, Michigan"
"2379","268","1400000US26125181500","Census Tract 1815, Oakland County, Michigan"
"5547","457","1400000US26125181600","Census Tract 1816, Oakland County, Michigan"
"3543","333","1400000US26125183000","Census Tract 1830, Oakland County, Michigan"
"4438","233","1400000US26125183100","Census Tract 1831, Oakland County, Michigan"
"3412","207","1400000US26125183200","Census Tract 1832, Oakland County, Michigan"
"3013","233","1400000US26125183300","Census Tract 1833, Oakland County, Michigan"
"2673","197","1400000US26125183400","Census Tract 1834, Oakland County, Michigan"
"2434","215","1400000US26125183500","Census Tract 1835, Oakland County, Michigan"
"4253","266","1400000US26125183600","Census Tract 1836, Oakland County, Michigan"
"5702","310","1400000US26125183700","Census Tract 1837, Oakland County, Michigan"
"4634","375","1400000US26125183800","Census Tract 1838, Oakland County, Michigan"
"2585","200","1400000US26125183900","Census Tract 1839, Oakland County, Michigan"
"2980","212","1400000US26125184000","Census Tract 1840, Oakland County, Michigan"
"2966","205","1400000US26125184100","Census Tract 1841, Oakland County, Michigan"
"4165","341","1400000US26125184200","Census Tract 1842, Oakland County, Michigan"
"2673","199","1400000US26125184300","Census Tract 1843, Oakland County, Michigan"
"2871","177","1400000US26125184400","Census Tract 1844, Oakland County, Michigan"
"2242","230","1400000US26125184500","Census Tract 1845, Oakland County, Michigan"
"2914","175","1400000US26125184600","Census Tract 1846, Oakland County, Michigan"
"1609","107","1400000US26125184700","Census Tract 1847, Oakland County, Michigan"
"2389","130","1400000US26125187000","Census Tract 1870, Oakland County, Michigan"
"3957","99","1400000US26125188000","Census Tract 1880, Oakland County, Michigan"
"2383","99","1400000US26125188100","Census Tract 1881, Oakland County, Michigan"
"4152","194","1400000US26125190200","Census Tract 1902, Oakland County, Michigan"
"3520","255","1400000US26125190400","Census Tract 1904, Oakland County, Michigan"
"2460","109","1400000US26125190500","Census Tract 1905, Oakland County, Michigan"
"5275","237","1400000US26125190700","Census Tract 1907, Oakland County, Michigan"
"3470","168","1400000US26125190800","Census Tract 1908, Oakland County, Michigan"
"1782","129","1400000US26125191000","Census Tract 1910, Oakland County, Michigan"
"2536","196","1400000US26125191100","Census Tract 1911, Oakland County, Michigan"
"4663","287","1400000US26125191200","Census Tract 1912, Oakland County, Michigan"
"4149","201","1400000US26125191300","Census Tract 1913, Oakland County, Michigan"
"5942","351","1400000US26125192000","Census Tract 1920, Oakland County, Michigan"
"6065","218","1400000US26125192200","Census Tract 1922, Oakland County, Michigan"
"4995","218","1400000US26125192400","Census Tract 1924, Oakland County, Michigan"
"3198","128","1400000US26125192500","Census Tract 1925, Oakland County, Michigan"
"3201","149","1400000US26125192700","Census Tract 1927, Oakland County, Michigan"
"2336","292","1400000US26125192800","Census Tract 1928, Oakland County, Michigan"
"3263","143","1400000US26125193000","Census Tract 1930, Oakland County, Michigan"
"3741","246","1400000US26125193100","Census Tract 1931, Oakland County, Michigan"
"4743","359","1400000US26125193300","Census Tract 1933, Oakland County, Michigan"
"4576","204","1400000US26125193400","Census Tract 1934, Oakland County, Michigan"
"2402","260","1400000US26125193500","Census Tract 1935, Oakland County, Michigan"
"2557","179","1400000US26125193600","Census Tract 1936, Oakland County, Michigan"
"4634","249","1400000US26125193700","Census Tract 1937, Oakland County, Michigan"
"5996","416","1400000US26125194000","Census Tract 1940, Oakland County, Michigan"
"2929","171","1400000US26125194100","Census Tract 1941, Oakland County, Michigan"
"1919","129","1400000US26125194200","Census Tract 1942, Oakland County, Michigan"
"3943","250","1400000US26125194300","Census Tract 1943, Oakland County, Michigan"
"3542","301","1400000US26125194400","Census Tract 1944, Oakland County, Michigan"
"978","89","1400000US26125194500","Census Tract 1945, Oakland County, Michigan"
"4594","206","1400000US26125194600","Census Tract 1946, Oakland County, Michigan"
"6362","346","1400000US26125196000","Census Tract 1960, Oakland County, Michigan"
"6236","293","1400000US26125196100","Census Tract 1961, Oakland County, Michigan"
"4108","237","1400000US26125196200","Census Tract 1962, Oakland County, Michigan"
"3533","152","1400000US26125196300","Census Tract 1963, Oakland County, Michigan"
"4024","250","1400000US26125196400","Census Tract 1964, Oakland County, Michigan"
"5316","317","1400000US26125196500","Census Tract 1965, Oakland County, Michigan"
"2180","131","1400000US26125196600","Census Tract 1966, Oakland County, Michigan"
"2753","111","1400000US26125196700","Census Tract 1967, Oakland County, Michigan"
"4494","195","1400000US26125196800","Census Tract 1968, Oakland County, Michigan"
"3502","259","1400000US26125196900","Census Tract 1969, Oakland County, Michigan"
"4871","298","1400000US26125197000","Census Tract 1970, Oakland County, Michigan"
"2909","244","1400000US26125197100","Census Tract 1971, Oakland County, Michigan"
"3689","206","1400000US26125197200","Census Tract 1972, Oakland County, Michigan"
"4710","356","1400000US26125197300","Census Tract 1973, Oakland County, Michigan"
"1886","158","1400000US26125197400","Census Tract 1974, Oakland County, Michigan"
"3958","317","1400000US26125197500","Census Tract 1975, Oakland County, Michigan"
"1963","290","1400000US26125197600","Census Tract 1976, Oakland County, Michigan"
"5087","369","1400000US26125197701","Census Tract 1977.01, Oakland County, Michigan"
"2110","159","1400000US26125197702","Census Tract 1977.02, Oakland County, Michigan"
"3488","190","1400000US26125197900","Census Tract 1979, Oakland County, Michigan"
"3873","254","1400000US26125198000","Census Tract 1980, Oakland County, Michigan"
"2829","234","1400000US26125198100","Census Tract 1981, Oakland County, Michigan"
"0","10","1400000US26125981000","Census Tract 9810, Oakland County, Michigan"
"6981","26","1400000US26127010300","Census Tract 103, Oceana County, Michigan"
"3787","256","1400000US26127010400","Census Tract 104, Oceana County, Michigan"
"3352","279","1400000US26127010500","Census Tract 105, Oceana County, Michigan"
"5453","268","1400000US26127010600","Census Tract 106, Oceana County, Michigan"
"2876","197","1400000US26127010800","Census Tract 108, Oceana County, Michigan"
"2403","144","1400000US26127010900","Census Tract 109, Oceana County, Michigan"
"1565","156","1400000US26127011000","Census Tract 110, Oceana County, Michigan"
"0","10","1400000US26127990000","Census Tract 9900, Oceana County, Michigan"
"2202","169","1400000US26129950100","Census Tract 9501, Ogemaw County, Michigan"
"3080","160","1400000US26129950200","Census Tract 9502, Ogemaw County, Michigan"
"1663","122","1400000US26129950300","Census Tract 9503, Ogemaw County, Michigan"
"2916","153","1400000US26129950400","Census Tract 9504, Ogemaw County, Michigan"
"4579","222","1400000US26129950500","Census Tract 9505, Ogemaw County, Michigan"
"2568","201","1400000US26129950600","Census Tract 9506, Ogemaw County, Michigan"
"3920","184","1400000US26129950900","Census Tract 9509, Ogemaw County, Michigan"
"1707","123","1400000US26131970100","Census Tract 9701, Ontonagon County, Michigan"
"2523","114","1400000US26131970200","Census Tract 9702, Ontonagon County, Michigan"
"1738","123","1400000US26131970300","Census Tract 9703, Ontonagon County, Michigan"
"0","10","1400000US26131990100","Census Tract 9901, Ontonagon County, Michigan"
"4010","199","1400000US26133970100","Census Tract 9701, Osceola County, Michigan"
"4220","208","1400000US26133970200","Census Tract 9702, Osceola County, Michigan"
"2987","140","1400000US26133970300","Census Tract 9703, Osceola County, Michigan"
"3357","182","1400000US26133970400","Census Tract 9704, Osceola County, Michigan"
"4279","192","1400000US26133970500","Census Tract 9705, Osceola County, Michigan"
"4379","210","1400000US26133970600","Census Tract 9706, Osceola County, Michigan"
"1506","117","1400000US26135970201","Census Tract 9702.01, Oscoda County, Michigan"
"1736","138","1400000US26135970202","Census Tract 9702.02, Oscoda County, Michigan"
"1544","121","1400000US26135970300","Census Tract 9703, Oscoda County, Michigan"
"1974","155","1400000US26135970400","Census Tract 9704, Oscoda County, Michigan"
"1517","126","1400000US26135970500","Census Tract 9705, Oscoda County, Michigan"
"2803","160","1400000US26137950100","Census Tract 9501, Otsego County, Michigan"
"5903","269","1400000US26137950200","Census Tract 9502, Otsego County, Michigan"
"5495","365","1400000US26137950300","Census Tract 9503, Otsego County, Michigan"
"2065","153","1400000US26137950400","Census Tract 9504, Otsego County, Michigan"
"3549","239","1400000US26137950500","Census Tract 9505, Otsego County, Michigan"
"4582","311","1400000US26137950600","Census Tract 9506, Otsego County, Michigan"
"5255","141","1400000US26139020100","Census Tract 201, Ottawa County, Michigan"
"4386","20","1400000US26139020200","Census Tract 202, Ottawa County, Michigan"
"4404","22","1400000US26139020400","Census Tract 204, Ottawa County, Michigan"
"3260","263","1400000US26139020501","Census Tract 205.01, Ottawa County, Michigan"
"3767","220","1400000US26139020503","Census Tract 205.03, Ottawa County, Michigan"
"2889","240","1400000US26139020504","Census Tract 205.04, Ottawa County, Michigan"
"3329","84","1400000US26139020600","Census Tract 206, Ottawa County, Michigan"
"4584","283","1400000US26139020900","Census Tract 209, Ottawa County, Michigan"
"5333","310","1400000US26139021000","Census Tract 210, Ottawa County, Michigan"
"4860","317","1400000US26139021100","Census Tract 211, Ottawa County, Michigan"
"5211","232","1400000US26139021201","Census Tract 212.01, Ottawa County, Michigan"
"7189","282","1400000US26139021202","Census Tract 212.02, Ottawa County, Michigan"
"3325","168","1400000US26139021301","Census Tract 213.01, Ottawa County, Michigan"
"2857","165","1400000US26139021303","Census Tract 213.03, Ottawa County, Michigan"
"5435","241","1400000US26139021304","Census Tract 213.04, Ottawa County, Michigan"
"8149","27","1400000US26139021400","Census Tract 214, Ottawa County, Michigan"
"8554","289","1400000US26139021500","Census Tract 215, Ottawa County, Michigan"
"4552","165","1400000US26139021603","Census Tract 216.03, Ottawa County, Michigan"
"7366","315","1400000US26139021604","Census Tract 216.04, Ottawa County, Michigan"
"4145","171","1400000US26139021605","Census Tract 216.05, Ottawa County, Michigan"
"5381","347","1400000US26139021606","Census Tract 216.06, Ottawa County, Michigan"
"4845","224","1400000US26139021700","Census Tract 217, Ottawa County, Michigan"
"4716","232","1400000US26139021801","Census Tract 218.01, Ottawa County, Michigan"
"4594","313","1400000US26139021802","Census Tract 218.02, Ottawa County, Michigan"
"4866","249","1400000US26139021901","Census Tract 219.01, Ottawa County, Michigan"
"7842","424","1400000US26139021902","Census Tract 219.02, Ottawa County, Michigan"
"5421","250","1400000US26139022001","Census Tract 220.01, Ottawa County, Michigan"
"4279","251","1400000US26139022002","Census Tract 220.02, Ottawa County, Michigan"
"1486","101","1400000US26139022103","Census Tract 221.03, Ottawa County, Michigan"
"6024","388","1400000US26139022105","Census Tract 221.05, Ottawa County, Michigan"
"3734","206","1400000US26139022106","Census Tract 221.06, Ottawa County, Michigan"
"1312","140","1400000US26139022107","Census Tract 221.07, Ottawa County, Michigan"
"6133","309","1400000US26139022108","Census Tract 221.08, Ottawa County, Michigan"
"9776","611","1400000US26139022203","Census Tract 222.03, Ottawa County, Michigan"
"4648","244","1400000US26139022206","Census Tract 222.06, Ottawa County, Michigan"
"2056","132","1400000US26139022600","Census Tract 226, Ottawa County, Michigan"
"6159","335","1400000US26139022900","Census Tract 229, Ottawa County, Michigan"
